"BehaviorSpace results (NetLogo 6.0.4)"
"20190209 RecMechOLM.nlogo"
"info_asym_auctiontype"
"02/13/2019 09:06:45:350 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","num-employers","num-employees","coef-strategy","print-log","coef-nr-jobs","coef-talent","coef-feedback","num-jobs","auction","[step]","earn-rep0_30","earn-rep30_70","earn-rep70_100","jobs-rep0_30","jobs-rep30_70","jobs-rep70_100","count-no-work","meanrep-no-work"
"7280","30","120","0.361","false","0.5","0.5","0.75","200","sealed","213","96.59250569949891","329.0955603715216","708.2712640433027","0.6666666666666666","1.5853658536585367","3.55","37","42.432432432432435"
"7279","30","120","0.361","false","0.5","0.5","0.75","200","sealed","211","259.53045301137564","308.96604348515336","755.7890192977143","1.4705882352941178","1.575","2.608695652173913","37","42.972972972972975"
"7281","30","120","0.361","false","0.5","0.5","0.75","200","sealed","209","128.12613508116416","316.73347255286143","674.39266408217","0.9259259259259259","1.5454545454545454","3.037037037037037","29","40.3448275862069"
"7282","30","120","0.361","false","0.5","0.5","0.75","200","sealed","214","194.79826123862168","347.1034369561487","766.7146330647715","0.9473684210526315","1.6363636363636365","2.9166666666666665","39","43.87179487179487"
"7283","30","120","0.361","false","0.5","0.5","0.75","200","sealed","210","165.62886444401363","352.97417033196604","681.700050537182","0.875","1.6885245901639345","2.925925925925926","31","37.61290322580645"
"7284","30","120","0.361","false","0.5","0.5","0.75","200","sealed","211","106.40719904004727","299.11424694862404","837.6452263452888","0.8333333333333334","1.5","3.2916666666666665","36","40.19444444444444"
"7285","30","120","0.361","false","0.5","0.5","0.75","200","sealed","205","157.3629522490572","328.5625735847471","661.0500765467407","1.0952380952380953","1.4927536231884058","2.6333333333333333","32","38.3125"
"7286","30","120","0.361","false","0.5","0.5","0.75","200","sealed","205","156.22010135647255","335.0397315578442","740.617027176947","0.875","1.5441176470588236","2.8214285714285716","33","40.303030303030305"
"7287","30","120","0.361","false","0.5","0.5","0.75","200","sealed","213","121.82639660833604","263.7942433186427","691.7199444306368","0.875","1.4406779661016949","2.891891891891892","32","41.15625"
"7288","30","120","0.361","false","0.5","0.5","0.75","200","sealed","202","95.40578225093196","376.29107703897193","546.8757865279114","0.7083333333333334","1.726027397260274","2.5652173913043477","33","42.09090909090909"
"7290","30","120","0.361","false","0.5","0.5","0.75","200","sealed","204","151.99135282931147","269.28526314792356","693.9081232161519","1.2","1.5324675324675325","2.6956521739130435","33","42.39393939393939"
"7289","30","120","0.361","false","0.5","0.5","0.75","200","sealed","207","94.46059979977032","435.4697365585931","518.8920934621162","0.6666666666666666","1.8333333333333333","2.380952380952381","35","39.74285714285714"
"7291","30","120","0.361","false","0.5","0.5","0.75","200","sealed","208","192.80029457569023","341.1599902221904","615.4073939910876","1.1666666666666667","1.625","2.625","28","40.892857142857146"
"7292","30","120","0.361","false","0.5","0.5","0.75","200","sealed","208","151.7589160950703","350.08972926144804","598.9616912137919","0.9444444444444444","1.6891891891891893","2.357142857142857","34","40.088235294117645"
"7293","30","120","0.361","false","0.5","0.5","0.75","200","sealed","206","173.86018073461673","307.83474463152794","574.0168469327992","0.9090909090909091","1.6521739130434783","2.4827586206896552","33","41.15151515151515"
"7294","30","120","0.361","false","0.5","0.5","0.75","200","sealed","209","99.19328318771485","286.546029923292","836.5423516079981","1","1.381578947368421","3.5","32","43.59375"
"7295","30","120","0.361","false","0.5","0.5","0.75","200","sealed","211","104.14318463792408","306.60803152997164","755.4344209276422","0.7142857142857143","1.5396825396825398","3.2413793103448274","34","39.05882352941177"
"7296","30","120","0.361","false","0.5","0.5","0.75","200","sealed","211","83.26689557480168","368.21870331369416","591.2729005327024","0.6842105263157895","1.7794117647058822","2.3333333333333335","33","43.303030303030305"
"7297","30","120","0.361","false","0.5","0.5","0.75","200","sealed","209","161.51158055732535","405.21981957880735","468.1576348730587","1.125","1.8493150684931507","2.0434782608695654","30","42.3"
"7298","30","120","0.361","false","0.5","0.5","0.75","200","sealed","206","178.40282048229844","311.54739970027714","623.5139480043728","1.0740740740740742","1.3333333333333333","2.75","35","40.628571428571426"
"7299","30","120","0.361","false","0.5","0.5","0.75","200","sealed","211","168.89618398282502","274.9964852661388","698.7844326601431","1","1.4605263157894737","3.4347826086956523","37","45.45945945945946"
"7300","30","120","0.361","false","0.5","0.5","0.75","200","sealed","209","184.74040329094294","301.4648601985268","535.0954464470484","1.4545454545454546","1.4411764705882353","2.6333333333333333","32","46.9375"
"7301","30","120","0.366","false","0.5","0.5","0.75","200","open","200","202.47339743212237","343.93531492632286","635.3530861239249","1.380952380952381","1.5945945945945945","2.12","24","51.333333333333336"
"7302","30","120","0.366","false","0.5","0.5","0.75","200","open","206","241.01089565795928","355.1327843968975","502.60997356197413","1.6818181818181819","1.6533333333333333","1.9565217391304348","25","50.8"
"7304","30","120","0.366","false","0.5","0.5","0.75","200","open","203","302.6258821297885","301.0026831981764","651.4920954640459","1.68","1.5294117647058822","2.111111111111111","25","52.76"
"7303","30","120","0.366","false","0.5","0.5","0.75","200","open","207","207.2667376221989","345.1756776105944","758.915482761344","1.368421052631579","1.4871794871794872","2.8260869565217392","26","51.76923076923077"
"7305","30","120","0.366","false","0.5","0.5","0.75","200","open","208","336.92299070876936","300.6949899573561","771.6520434821502","1.6923076923076923","1.4186046511627908","3.0476190476190474","32","48.0625"
"7306","30","120","0.366","false","0.5","0.5","0.75","200","open","202","205.97511456588717","348.3040572082265","544.2206674464095","1.56","1.6417910447761195","1.8928571428571428","24","51.833333333333336"
"7307","30","120","0.366","false","0.5","0.5","0.75","200","open","207","385.80062396221456","264.4829475206753","683.8495720236416","1.7916666666666667","1.34375","2.4375","24","51.208333333333336"
"7308","30","120","0.366","false","0.5","0.5","0.75","200","open","209","252.46325274141034","363.43015894562666","636.6680507184191","1.5454545454545454","1.6233766233766234","2.380952380952381","21","46.523809523809526"
"7309","30","120","0.366","false","0.5","0.5","0.75","200","open","210","426.2272306639982","237.98894919815913","544.2204394958696","2.619047619047619","1.1857142857142857","2.4827586206896552","23","54.17391304347826"
"7310","30","120","0.366","false","0.5","0.5","0.75","200","open","210","240.12870383923158","337.2009243737902","650.4868251818598","1.6666666666666667","1.5737704918032787","2.15625","22","52.63636363636363"
"7312","30","120","0.366","false","0.5","0.5","0.75","200","open","206","306.7587011007422","356.1281176565015","582.0732836479576","1.56","1.523076923076923","2.2666666666666666","21","50.57142857142857"
"7311","30","120","0.366","false","0.5","0.5","0.75","200","open","207","353.8078973848034","290.2518517483901","630.3110721812589","2.2083333333333335","1.4615384615384615","2.2222222222222223","22","53.54545454545455"
"7313","30","120","0.366","false","0.5","0.5","0.75","200","open","206","213.10488263508196","325.18835773306154","515.7203832003136","1.3636363636363635","1.6527777777777777","2.1923076923076925","27","49.111111111111114"
"7314","30","120","0.366","false","0.5","0.5","0.75","200","open","210","380.3398388733082","316.3653725094909","675.1831868304625","1.8695652173913044","1.5405405405405406","2.3043478260869565","29","52.06896551724138"
"7315","30","120","0.366","false","0.5","0.5","0.75","200","open","204","315.31409149664773","271.38147190342977","691.1019485795673","1.6","1.36986301369863","2.909090909090909","25","48.84"
"7316","30","120","0.366","false","0.5","0.5","0.75","200","open","211","298.0585409620111","336.85163710773526","715.7960942408012","1.9333333333333333","1.45","2.64","20","48.05"
"7317","30","120","0.366","false","0.5","0.5","0.75","200","open","204","375.38597546992145","343.3382300782957","696.4759809008543","1.6956521739130435","1.4647887323943662","2.3461538461538463","27","50.2962962962963"
"7318","30","120","0.366","false","0.5","0.5","0.75","200","open","201","308.3744965159078","279.73604285516734","641.9633793913725","1.8235294117647058","1.3783783783783783","2.3448275862068964","24","52.708333333333336"
"7319","30","120","0.366","false","0.5","0.5","0.75","200","open","203","372.9804681007855","301.8107846530409","670.9368780516287","1.9565217391304348","1.3571428571428572","2.3333333333333335","19","52.94736842105263"
"7320","30","120","0.366","false","0.5","0.5","0.75","200","open","213","210.11871562660065","400.8570683883825","613.5514874831474","1.7083333333333333","1.7183098591549295","2","21","51.285714285714285"
"7321","30","120","0.366","false","0.5","0.5","0.75","200","open","203","337.9063254965874","315.5927492942217","658.1510081639497","1.7619047619047619","1.5","2.3333333333333335","27","51.888888888888886"
"7322","30","120","0.366","false","0.5","0.5","0.75","200","open","207","288.7335790322729","367.3460387808368","664.803945562701","1.5769230769230769","1.5","2.4615384615384617","24","53.166666666666664"
"7323","30","120","0.366","false","0.5","0.5","0.75","200","open","206","205.2185488321512","423.01274530606713","457.55818114495605","1.2692307692307692","1.8","1.9583333333333333","23","49.08695652173913"
"7324","30","120","0.366","false","0.5","0.5","0.75","200","open","208","233.29221484789286","388.13952089962737","522.4245685536099","1.6296296296296295","1.6911764705882353","1.96","23","50.91304347826087"
"7325","30","120","0.366","false","0.5","0.5","0.75","200","open","206","210.8401476642836","382.82947206917413","633.8337594357697","1.6153846153846154","1.5223880597014925","2.2962962962962963","19","46.21052631578947"
"7326","30","120","0.366","false","0.5","0.5","0.75","200","open","207","270.403085043073","357.32747480206694","560.640406981763","1.75","1.5833333333333333","2.0714285714285716","19","54.94736842105263"
"7327","30","120","0.366","false","0.5","0.5","0.75","200","open","204","335.8329535870455","277.91247335480494","736.2776817199112","2","1.3243243243243243","2.56","26","49.07692307692308"
"7328","30","120","0.366","false","0.5","0.5","0.75","200","open","203","222.84270508456456","360.5878600385121","663.4207511180883","1.2666666666666666","1.5375","2.44","26","44.88461538461539"
"7329","30","120","0.366","false","0.5","0.5","0.75","200","open","206","279.6015318257884","304.3830709242635","695.0758266959677","1.5555555555555556","1.4675324675324675","2.6","25","53.36"
"7330","30","120","0.366","false","0.5","0.5","0.75","200","open","210","249.12811356552558","335.81145312905625","777.9444802576885","1.5909090909090908","1.5696202531645569","2.6842105263157894","20","52.65"
"7331","30","120","0.366","false","0.5","0.5","0.75","200","open","206","201.05036360728246","282.0708767828446","717.1130619456037","1.2380952380952381","1.4477611940298507","2.59375","26","47.84615384615385"
"7332","30","120","0.366","false","0.5","0.5","0.75","200","open","211","314.59088982756793","312.29160011695757","533.31932880855","1.9090909090909092","1.6142857142857143","2","18","48.44444444444444"
"7333","30","120","0.366","false","0.5","0.5","0.75","200","open","211","272.64260385262077","323.66299136463357","638.6674940542596","1.6428571428571428","1.5384615384615385","2.4074074074074074","27","49.629629629629626"
"7334","30","120","0.366","false","0.5","0.5","0.75","200","open","204","304.5825455932132","373.9437316706693","481.01763132641497","1.7037037037037037","1.6285714285714286","1.9130434782608696","21","49.42857142857143"
"7335","30","120","0.366","false","0.5","0.5","0.75","200","open","210","249.3952417143033","350.24645696641284","800.3221140184447","1.625","1.6341463414634145","2.272727272727273","29","46.86206896551724"
"7338","30","120","0.366","false","0.5","0.5","0.75","200","open","206","210.03651949275098","387.0751571816261","465.94506697331985","1.5357142857142858","1.5942028985507246","2.3043478260869565","22","48.22727272727273"
"7336","30","120","0.366","false","0.5","0.5","0.75","200","open","207","235.00742505650496","324.58844332323497","624.5868212569991","1.894736842105263","1.5194805194805194","2.25","23","51.17391304347826"
"7337","30","120","0.366","false","0.5","0.5","0.75","200","open","206","204.2472856264554","340.50057716928654","480.8683781785991","1.84","1.5820895522388059","1.9285714285714286","22","56.31818181818182"
"7339","30","120","0.366","false","0.5","0.5","0.75","200","open","210","320.0932439326405","381.21511663517583","482.2902256716409","1.8","1.6710526315789473","1.9583333333333333","26","48.88461538461539"
"7340","30","120","0.366","false","0.5","0.5","0.75","200","open","205","246.67118674598598","392.3534003168749","657.178522019748","1.4705882352941178","1.6097560975609757","2.2857142857142856","22","53.27272727272727"
"7342","30","120","0.366","false","0.5","0.5","0.75","200","open","204","328.2621187303343","304.67084455032955","590.9377163976397","1.8333333333333333","1.4428571428571428","2.269230769230769","29","55.93103448275862"
"7341","30","120","0.366","false","0.5","0.5","0.75","200","open","206","342.29296623857493","309.0495454362008","751.9557377801881","1.75","1.5","2.2142857142857144","24","52.208333333333336"
"7343","30","120","0.366","false","0.5","0.5","0.75","200","open","209","231.88457617328115","281.08201325154283","689.4247772064116","1.4482758620689655","1.5076923076923077","2.6538461538461537","25","54.28"
"7344","30","120","0.366","false","0.5","0.5","0.75","200","open","211","328.1263913329173","450.38618538484644","463.6365056333749","2","1.6521739130434783","1.8","22","57"
"7346","30","120","0.366","false","0.5","0.5","0.75","200","open","210","283.11128195209665","460.0383558422586","453.58616035579934","1.7142857142857142","1.7307692307692308","1.8571428571428572","25","52.04"
"7345","30","120","0.366","false","0.5","0.5","0.75","200","open","203","266.02439865819133","348.99917528423174","520.9814992808168","1.6818181818181819","1.5970149253731343","1.903225806451613","16","48.3125"
"7347","30","120","0.366","false","0.5","0.5","0.75","200","open","214","425.3211171757975","336.78563265077526","416.5365607115032","2.5","1.462686567164179","1.967741935483871","22","53.63636363636363"
"7348","30","120","0.366","false","0.5","0.5","0.75","200","open","203","325.0429633392749","294.4306130683647","650.5686074801791","1.6","1.4657534246575343","2.3703703703703702","21","46.76190476190476"
"7349","30","120","0.366","false","0.5","0.5","0.75","200","open","206","310.99508280879775","311.7602992538428","687.8069828841534","1.76","1.3880597014925373","2.4642857142857144","26","52.23076923076923"
"7350","30","120","0.366","false","0.5","0.5","0.75","200","open","209","403.23909911027096","360.52220767953594","839.4418429736788","2.0416666666666665","1.5194805194805194","2.263157894736842","26","52.92307692307692"
"7351","30","120","0.366","false","0.5","0.5","0.75","200","sealed","207","94.7916067974126","411.51300410116255","658.6702982463488","0.6296296296296297","1.734375","2.7241379310344827","36","40.638888888888886"
"7352","30","120","0.366","false","0.5","0.5","0.75","200","sealed","204","94.14566828859151","338.5852357168409","592.1787014874336","0.6666666666666666","1.5875","2.9545454545454546","30","39.36666666666667"
"7353","30","120","0.366","false","0.5","0.5","0.75","200","sealed","202","164.42972936582893","277.3722292369111","738.5581905056165","0.75","1.4857142857142858","3.076923076923077","34","39.05882352941177"
"7354","30","120","0.366","false","0.5","0.5","0.75","200","sealed","212","97.71256110742293","337.0169463923058","541.5816210138586","0.8421052631578947","1.7307692307692308","2.652173913043478","27","40.629629629629626"
"7356","30","120","0.366","false","0.5","0.5","0.75","200","sealed","206","149.1662375493554","263.8310242281618","781.3023438216179","0.8260869565217391","1.5507246376811594","2.857142857142857","36","41.77777777777778"
"7355","30","120","0.366","false","0.5","0.5","0.75","200","sealed","211","200.2894305987631","317.03421554820005","565.1693168017401","1.411764705882353","1.5","2.6206896551724137","35","46.25714285714286"
"7357","30","120","0.366","false","0.5","0.5","0.75","200","sealed","207","218.1959349716039","328.9163746544467","657.4627328884391","1","1.5142857142857142","2.888888888888889","30","39.2"
"7358","30","120","0.366","false","0.5","0.5","0.75","200","sealed","210","93.03934801551267","327.1812735925562","710.207323556531","0.7727272727272727","1.5","2.9375","37","41.45945945945946"
"7360","30","120","0.366","false","0.5","0.5","0.75","200","sealed","208","128.81101518393075","377.42410523608817","691.2836244553405","0.8148148148148148","1.838235294117647","2.44","32","39.3125"
"7359","30","120","0.366","false","0.5","0.5","0.75","200","sealed","211","117.12213487057934","307.42239436935455","592.4427556825548","0.88","1.7164179104477613","2.642857142857143","28","37.107142857142854"
"7361","30","120","0.366","false","0.5","0.5","0.75","200","sealed","205","107.24180275960738","321.461351499397","779.9363627807161","0.6538461538461539","1.881578947368421","2.5","31","40.12903225806452"
"7362","30","120","0.366","false","0.5","0.5","0.75","200","sealed","207","168.3469779982217","342.26626410654717","625.1088016935353","0.9615384615384616","1.5970149253731343","2.7777777777777777","29","39.689655172413794"
"7364","30","120","0.366","false","0.5","0.5","0.75","200","sealed","208","79.38686065545805","304.5430541201496","616.2120096324693","0.5","1.7662337662337662","2.52","36","38.22222222222222"
"7363","30","120","0.366","false","0.5","0.5","0.75","200","sealed","213","112.16067549614712","316.3222300033431","730.2078174430543","0.9090909090909091","1.4782608695652173","3.1379310344827585","33","40.15151515151515"
"7365","30","120","0.366","false","0.5","0.5","0.75","200","sealed","204","156.48830969789722","289.2669980724505","618.1704841249228","0.88","1.546875","2.6774193548387095","31","42.25806451612903"
"7366","30","120","0.366","false","0.5","0.5","0.75","200","sealed","208","152.99745234038957","328.13250262510485","636.2403428877914","1.0555555555555556","1.5625","2.909090909090909","34","45.294117647058826"
"7367","30","120","0.366","false","0.5","0.5","0.75","200","sealed","206","56.12709734786216","314.60350930974965","640.2227312382856","0.5789473684210527","1.635135135135135","2.740740740740741","32","37.71875"
"7369","30","120","0.366","false","0.5","0.5","0.75","200","sealed","211","84.96105490252219","349.70789634495037","656.9553514645336","0.68","1.6818181818181819","2.8620689655172415","32","39.75"
"7368","30","120","0.366","false","0.5","0.5","0.75","200","sealed","212","197.14965592131168","365.81927262782705","650.1192837434708","1.1666666666666667","1.513157894736842","2.923076923076923","26","46.11538461538461"
"7370","30","120","0.366","false","0.5","0.5","0.75","200","sealed","209","99.89811828382553","388.6348115362574","462.214936757082","0.7","1.825","2.45","31","38.54838709677419"
"7371","30","120","0.366","false","0.5","0.5","0.75","200","sealed","206","159.0137499989068","317.2968810510763","680.564159785478","1","1.5","2.8518518518518516","31","44.483870967741936"
"7372","30","120","0.366","false","0.5","0.5","0.75","200","sealed","207","137.4180994578703","324.2176753379824","604.7440782243899","0.8695652173913043","1.5797101449275361","2.7857142857142856","34","41.3235294117647"
"7373","30","120","0.366","false","0.5","0.5","0.75","200","sealed","208","104.99631707921864","353.65241737206924","578.9489887244551","0.8846153846153846","1.6323529411764706","2.8461538461538463","32","43.90625"
"7374","30","120","0.366","false","0.5","0.5","0.75","200","sealed","206","181.93743369928814","397.2730548779573","683.5064010737249","0.7894736842105263","1.617283950617284","3","37","43.648648648648646"
"7375","30","120","0.366","false","0.5","0.5","0.75","200","sealed","209","75.57840096434053","365.9500075457404","683.6967955290834","0.5263157894736842","1.6533333333333333","2.8846153846153846","35","42.82857142857143"
"7376","30","120","0.366","false","0.5","0.5","0.75","200","sealed","206","103.89261042808924","262.4723505165656","757.7342942421842","0.84","1.3484848484848484","3.310344827586207","46","45.97826086956522"
"7377","30","120","0.366","false","0.5","0.5","0.75","200","sealed","205","95.01345972636625","306.05531470877327","648.2038655103075","0.7083333333333334","1.625","2.9583333333333335","33","40.84848484848485"
"7378","30","120","0.366","false","0.5","0.5","0.75","200","sealed","207","176.8521776895665","259.30710339362133","724.5849054805402","0.9090909090909091","1.4142857142857144","3.142857142857143","36","44.111111111111114"
"7379","30","120","0.366","false","0.5","0.5","0.75","200","sealed","209","183.66717332584048","278.9435991886679","924.7947769518122","1.05","1.4430379746835442","3.5238095238095237","36","42.833333333333336"
"7380","30","120","0.366","false","0.5","0.5","0.75","200","sealed","205","126.20423976910976","293.9697394602471","669.0583669980804","0.9642857142857143","1.3846153846153846","3.259259259259259","35","36.17142857142857"
"7381","30","120","0.366","false","0.5","0.5","0.75","200","sealed","213","68.83870742021753","376.9381702222476","882.0300707161725","0.47368421052631576","1.7469879518072289","3.2777777777777777","35","36.57142857142857"
"7382","30","120","0.366","false","0.5","0.5","0.75","200","sealed","205","237.80785574345057","383.93775937460106","568.24434547669","1.1666666666666667","1.6891891891891893","2.3636363636363638","33","42.09090909090909"
"7383","30","120","0.366","false","0.5","0.5","0.75","200","sealed","211","107.71998909815738","331.5333281471007","907.5123496842458","0.6818181818181818","1.5733333333333333","3.391304347826087","43","44.04651162790697"
"7385","30","120","0.366","false","0.5","0.5","0.75","200","sealed","206","118.81011311079956","288.4047237872327","760.085420666372","0.8235294117647058","1.518987341772152","3","32","38.21875"
"7384","30","120","0.366","false","0.5","0.5","0.75","200","sealed","210","119.07505914787134","306.803423870334","603.6074927208379","0.88","1.621212121212121","2.793103448275862","32","41.0625"
"7386","30","120","0.366","false","0.5","0.5","0.75","200","sealed","209","184.90923006438013","352.11810652693674","608.4628504363428","1.04","1.6142857142857143","2.8","30","41.7"
"7387","30","120","0.366","false","0.5","0.5","0.75","200","sealed","206","143.43215029869074","384.12068322652095","727.8005383723845","0.7777777777777778","1.7285714285714286","2.782608695652174","27","36.851851851851855"
"7388","30","120","0.366","false","0.5","0.5","0.75","200","sealed","203","119.13853309303784","288.44256250440304","688.4782365968251","0.9629629629629629","1.4166666666666667","2.787878787878788","33","39.878787878787875"
"7389","30","120","0.366","false","0.5","0.5","0.75","200","sealed","210","199.4294590512008","378.7533552251468","673.7222165607678","1.125","1.7868852459016393","2.4074074074074074","37","43.75675675675676"
"7390","30","120","0.366","false","0.5","0.5","0.75","200","sealed","207","133.4334486710582","300.53368854807536","840.9693201027329","0.8695652173913043","1.4861111111111112","3.2","34","41.94117647058823"
"7391","30","120","0.366","false","0.5","0.5","0.75","200","sealed","206","158.25361355149542","281.14765041483633","573.1053428494814","0.9565217391304348","1.403225806451613","2.7714285714285714","35","40.05714285714286"
"7392","30","120","0.366","false","0.5","0.5","0.75","200","sealed","209","137.07807260940478","407.4330185318538","805.4081042074853","0.7857142857142857","1.7391304347826086","2.9130434782608696","40","39.4"
"7393","30","120","0.366","false","0.5","0.5","0.75","200","sealed","205","197.140573535948","285.3345925283544","599.1730668206482","1.1724137931034482","1.5625","2.6296296296296298","31","43.41935483870968"
"7394","30","120","0.366","false","0.5","0.5","0.75","200","sealed","208","135.40491636070544","366.26383174448176","590.2883599137174","0.8","1.578125","2.806451612903226","27","40.25925925925926"
"7395","30","120","0.366","false","0.5","0.5","0.75","200","sealed","205","90.86815170905926","354.52757041871126","426.33265216513377","0.7272727272727273","1.7159090909090908","2.1904761904761907","34","48.14705882352941"
"7396","30","120","0.366","false","0.5","0.5","0.75","200","sealed","206","67.15504058825567","304.23332763187506","862.3865716924685","0.56","1.6","3.2","35","39.542857142857144"
"7398","30","120","0.366","false","0.5","0.5","0.75","200","sealed","204","113.14814433044816","303.9896049728685","732.8845413834059","0.6923076923076923","1.6956521739130435","2.76","34","38.85294117647059"
"7397","30","120","0.366","false","0.5","0.5","0.75","200","sealed","207","126.93013411251574","342.0914017260411","566.4482258620627","0.8571428571428571","1.7462686567164178","2.64","30","40.3"
"7399","30","120","0.366","false","0.5","0.5","0.75","200","sealed","204","186.07605379874863","337.8179970104403","635.3711282648853","0.9130434782608695","1.5694444444444444","2.8","30","40.766666666666666"
"7400","30","120","0.366","false","0.5","0.5","0.75","200","sealed","206","179.01596255950184","382.83766856618917","693.491192098076","1","1.536231884057971","2.75","33","39.57575757575758"
"7401","30","120","0.371","false","0.5","0.5","0.75","200","open","206","232.13979273731886","336.36603903423725","438.2816982215537","1.625","1.6923076923076923","1.8387096774193548","21","52.76190476190476"
"7402","30","120","0.371","false","0.5","0.5","0.75","200","open","211","300.68830219803027","306.0265932619678","562.5167831361595","1.8148148148148149","1.5483870967741935","2.129032258064516","26","51.23076923076923"
"7403","30","120","0.371","false","0.5","0.5","0.75","200","open","206","252.28796604743113","294.095011377723","626.9612880723002","1.75","1.5185185185185186","2.391304347826087","26","49.46153846153846"
"7404","30","120","0.371","false","0.5","0.5","0.75","200","open","207","258.5714452589239","356.717970476939","579.6315933104916","1.5238095238095237","1.7105263157894737","1.9565217391304348","28","50.17857142857143"
"7405","30","120","0.371","false","0.5","0.5","0.75","200","open","206","191.7632448519671","332.7910936085053","646.8483696132818","1.2272727272727273","1.5285714285714285","2.5714285714285716","25","47.96"
"7406","30","120","0.371","false","0.5","0.5","0.75","200","open","204","243.0314419450031","338.50272600964337","619.9027965681303","1.7142857142857142","1.3870967741935485","2.3333333333333335","25","51.72"
"7407","30","120","0.371","false","0.5","0.5","0.75","200","open","208","187.2260317548579","290.2581545058756","789.8547344822812","1.6923076923076923","1.4411764705882353","2.5384615384615383","25","48.52"
"7408","30","120","0.371","false","0.5","0.5","0.75","200","open","203","406.90521578327053","345.8615282260537","556.7374704742983","1.85","1.5405405405405406","2","20","47.95"
"7409","30","120","0.371","false","0.5","0.5","0.75","200","open","210","290.0926351152718","271.1933739283543","779.0625548239705","1.6956521739130435","1.4342105263157894","2.9523809523809526","25","44.84"
"7410","30","120","0.371","false","0.5","0.5","0.75","200","open","205","321.63651939320744","264.5029528413196","602.0440151801635","2","1.4324324324324325","2.28","26","51.53846153846154"
"7411","30","120","0.371","false","0.5","0.5","0.75","200","open","204","262.00232178330225","376.69489542643265","668.8819508779256","1.7619047619047619","1.5285714285714285","2.0689655172413794","27","51.81481481481482"
"7412","30","120","0.371","false","0.5","0.5","0.75","200","open","208","306.6459216266837","319.5257894878612","598.0763940043444","2.037037037037037","1.4029850746268657","2.269230769230769","22","54.5"
"7413","30","120","0.371","false","0.5","0.5","0.75","200","open","210","346.45509266884665","319.7776486653608","704.2475186093214","2","1.4929577464788732","2.24","19","52.421052631578945"
"7414","30","120","0.371","false","0.5","0.5","0.75","200","open","207","399.065202609474","282.2846211331539","641.2222493169082","1.65","1.5675675675675675","2.230769230769231","25","49.4"
"7415","30","120","0.371","false","0.5","0.5","0.75","200","open","209","255.0563541918124","271.0580926182734","661.0990943126634","1.608695652173913","1.5285714285714285","2.4074074074074074","16","53.125"
"7416","30","120","0.371","false","0.5","0.5","0.75","200","open","202","233.98242516110898","319.6666315964978","693.7231295341529","1.4545454545454546","1.5789473684210527","2.272727272727273","31","50.096774193548384"
"7417","30","120","0.371","false","0.5","0.5","0.75","200","open","205","225.02556191434635","220.14265669083068","738.3124794496387","1.7083333333333333","1.4","2.5384615384615383","22","53.90909090909091"
"7418","30","120","0.371","false","0.5","0.5","0.75","200","open","206","317.14469868913505","285.3689005204717","607.594577075063","1.92","1.3970588235294117","2.3333333333333335","27","48.629629629629626"
"7419","30","120","0.371","false","0.5","0.5","0.75","200","open","205","296.06003346682195","263.45543743052144","607.3890265741416","2","1.3972602739726028","2.3333333333333335","25","45.6"
"7420","30","120","0.371","false","0.5","0.5","0.75","200","open","211","391.12361601099883","314.4691112680647","613.8674248903037","2.125","1.5925925925925926","2.0869565217391304","22","54.31818181818182"
"7421","30","120","0.371","false","0.5","0.5","0.75","200","open","210","238.2848545783633","304.7259204980401","637.3481002815108","1.7727272727272727","1.5138888888888888","2.3846153846153846","18","54.72222222222222"
"7422","30","120","0.371","false","0.5","0.5","0.75","200","open","207","277.6244232527407","357.246177439846","603.6988243244513","1.6363636363636365","1.554054054054054","2.3333333333333335","29","47.37931034482759"
"7423","30","120","0.371","false","0.5","0.5","0.75","200","open","204","355.80697533099215","295.4357627127887","671.2331437613843","1.7272727272727273","1.4864864864864864","2.3333333333333335","24","50.583333333333336"
"7424","30","120","0.371","false","0.5","0.5","0.75","200","open","206","365.9975350143878","267.3327698091291","793.120928873677","2","1.4025974025974026","2.5217391304347827","30","52.13333333333333"
"7425","30","120","0.371","false","0.5","0.5","0.75","200","open","210","215.55605259950906","418.6778797612191","703.019634149046","1.4","1.6307692307692307","2.3","22","47.86363636363637"
"7426","30","120","0.371","false","0.5","0.5","0.75","200","open","205","320.5840741889544","317.4775062023681","560.4896050606811","2.1739130434782608","1.328125","2.121212121212121","24","54.791666666666664"
"7427","30","120","0.371","false","0.5","0.5","0.75","200","open","204","270.69934670274813","356.48227989710966","696.6921232829915","1.8214285714285714","1.4705882352941178","2.2083333333333335","21","53.04761904761905"
"7428","30","120","0.371","false","0.5","0.5","0.75","200","open","207","323.908176414011","342.82968967084315","444.4995319564449","1.8636363636363635","1.5416666666666667","2.1153846153846154","25","46.36"
"7429","30","120","0.371","false","0.5","0.5","0.75","200","open","206","269.13837341002835","287.6048238404252","666.6469181979475","1.6521739130434783","1.4507042253521127","2.5","18","51.22222222222222"
"7430","30","120","0.371","false","0.5","0.5","0.75","200","open","206","293.21292214670285","335.6891645274337","595.478335180696","1.6111111111111112","1.5696202531645569","2.3043478260869565","22","48.5"
"7431","30","120","0.371","false","0.5","0.5","0.75","200","open","205","357.937443793168","356.6202598328149","523.9309648994123","2.1363636363636362","1.5","2","22","57.81818181818182"
